experiment,feature_mode,use_se,seed,n_mels,n_mfcc,fmin,fmax,n_fft,hop_length,win_length,sr,dur_s,boundary_loss_weight,boundary_warmup_epochs,fusion_type,aux_gate_init,best_epoch,best_val_macro_f1,test_acc,test_macro_f1
cv5_fold3_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,29,0.9333333333333333,0.9166666666666666,0.9166666666666667
cv5_fold3_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,29,0.9333333333333333,0.9166666666666666,0.9166666666666667
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9412587412587412,0.8988095238095238,0.8986430236430236
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9412587412587412,0.8988095238095238,0.8986430236430236
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,8,0.9162946428571428,0.8988095238095238,0.8984497226568056
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,8,0.9162946428571428,0.8988095238095238,0.8984497226568056
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.949944382647386,0.9107142857142857,0.9112036380817388
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.949944382647386,0.9107142857142857,0.9112036380817388
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9580419580419581,0.9166666666666666,0.9164772727272728
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9580419580419581,0.9166666666666666,0.9164772727272728
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9415204678362573,0.9285714285714286,0.9285714285714286
cv5_fold3_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9415204678362573,0.9285714285714286,0.9285714285714286
cv5_fold3_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9415204678362573,0.8928571428571429,0.8926136363636363
cv5_fold3_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9415204678362573,0.8928571428571429,0.8926136363636363
cv5_fold3_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,16,0.9415204678362573,0.9166666666666666,0.915903890160183
cv5_fold3_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,16,0.9415204678362573,0.9166666666666666,0.915903890160183
cv5_fold3_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,13,0.9582289055973267,0.9107142857142857,0.9112036380817388
cv5_fold3_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,13,0.9582289055973267,0.9107142857142857,0.9112036380817388
cv5_fold3_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,13,0.9172107992961008,0.9166666666666666,0.9169487031388801
cv5_fold3_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,13,0.9172107992961008,0.9166666666666666,0.9169487031388801
cv5_fold3_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,27,0.9494949494949495,0.9047619047619048,0.9045454545454545
cv5_fold3_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,27,0.9494949494949495,0.9047619047619048,0.9045454545454545
cv5_fold4_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,20,0.9415204678362573,0.9285714285714286,0.9282051282051282
cv5_fold4_logmel_nmel64_fmax8000_seed123,logmel,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,20,0.9415204678362573,0.9285714285714286,0.9282051282051282
cv5_fold4_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,34,0.949944382647386,0.9226190476190477,0.9225202213707961
cv5_fold4_logmel_nmel64_fmax8000_seed2024,logmel,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,34,0.949944382647386,0.9226190476190477,0.9225202213707961
cv5_fold4_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9415204678362573,0.8928571428571429,0.891218948979313
cv5_fold4_logmel_nmel64_fmax8000_seed3407,logmel,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9415204678362573,0.8928571428571429,0.891218948979313
cv5_fold4_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,33,0.9412587412587412,0.9107142857142857,0.9096774193548387
cv5_fold4_logmel_nmel64_fmax8000_seed42,logmel,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,33,0.9412587412587412,0.9107142857142857,0.9096774193548387
cv5_fold4_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9582289055973267,0.9285714285714286,0.9282051282051282
cv5_fold4_logmel_nmel64_fmax8000_seed777,logmel,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9582289055973267,0.9285714285714286,0.9282051282051282
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,14,0.9416504584606835,0.9285714285714286,0.928409090909091
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed123,mctafd,False,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,14,0.9416504584606835,0.9285714285714286,0.928409090909091
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,14,0.9497767857142857,0.9107142857142857,0.9100521971969426
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,14,0.9497767857142857,0.9107142857142857,0.9100521971969426
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,12,0.9583217560433455,0.9166666666666666,0.9175135501355014
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,12,0.9583217560433455,0.9166666666666666,0.9175135501355014
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9165739710789766,0.9226190476190477,0.9220779220779222
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,25,0.9165739710789766,0.9226190476190477,0.9220779220779222
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,24,0.9415204678362573,0.9226190476190477,0.9220779220779222
cv5_fold4_mctafd_no_se_nmel64_fmax8000_seed777,mctafd,False,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,24,0.9415204678362573,0.9226190476190477,0.9220779220779222
cv5_fold4_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9333333333333333,0.9285714285714286,0.9282051282051282
cv5_fold4_mctafd_se_nmel64_fmax8000_seed123,mctafd,True,123,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9333333333333333,0.9285714285714286,0.9282051282051282
cv5_fold4_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,30,0.9332591768631813,0.9345238095238095,0.9340659340659341
cv5_fold4_mctafd_se_nmel64_fmax8000_seed2024,mctafd,True,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,30,0.9332591768631813,0.9345238095238095,0.9340659340659341
cv5_fold4_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.924812030075188,0.8928571428571429,0.8901248300580893
cv5_fold4_mctafd_se_nmel64_fmax8000_seed3407,mctafd,True,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.924812030075188,0.8928571428571429,0.8901248300580893
cv5_fold4_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9158249158249159,0.9047619047619048,0.9033927544565843
cv5_fold4_mctafd_se_nmel64_fmax8000_seed42,mctafd,True,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.9158249158249159,0.9047619047619048,0.9033927544565843
cv5_fold4_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9583217560433455,0.9285714285714286,0.9282051282051282
cv5_fold4_mctafd_se_nmel64_fmax8000_seed777,mctafd,True,777,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9583217560433455,0.9285714285714286,0.9282051282051282
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9666295884315906,0.9464285714285714,0.9462380884653676
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9666295884315906,0.9464285714285714,0.9462380884653676
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9666295884315906,0.9464285714285714,0.9462380884653676
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,15,0.9666295884315906,0.9464285714285714,0.9462380884653676
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9497767857142857,0.9047619047619048,0.9025752554542944
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9497767857142857,0.9047619047619048,0.9025752554542944
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,6,0.9497767857142857,0.9047619047619048,0.9025752554542944
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,6,0.9497767857142857,0.9047619047619048,0.9025752554542944
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9497767857142857,0.8809523809523809,0.8761633011413521
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9497767857142857,0.8809523809523809,0.8761633011413521
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,9,0.9497767857142857,0.8809523809523809,0.8761633011413521
cv5_gated_boundary_fold0_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9497767857142857,0.8809523809523809,0.8761633011413521
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,gated,-4.0,4,0.95,0.9285714285714286,0.9279176201372997
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,4,0.95,0.9285714285714286,0.9279176201372997
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,4,0.95,0.9285714285714286,0.9279176201372997
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,4,0.95,0.9285714285714286,0.9279176201372997
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,gated,-4.0,2,0.949944382647386,0.8690476190476191,0.8684316182850274
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,2,0.949944382647386,0.8690476190476191,0.8684316182850274
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,2,0.949944382647386,0.8690476190476191,0.8684316182850274
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,2,0.949944382647386,0.8690476190476191,0.8684316182850274
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,10,0.949944382647386,0.9166666666666666,0.9154686601495112
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,10,0.949944382647386,0.9166666666666666,0.9154686601495112
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,gated,-4.0,10,0.949944382647386,0.9166666666666666,0.9154686601495112
cv5_gated_boundary_fold0_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,10,0.949944382647386,0.9166666666666666,0.9154686601495112
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,16,0.9416504584606835,0.9226190476190477,0.9227735859261963
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,16,0.9416504584606835,0.9226190476190477,0.9227735859261963
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,16,0.9416504584606835,0.9226190476190477,0.9227735859261963
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,16,0.9416504584606835,0.9226190476190477,0.9227735859261963
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,15,0.9666295884315906,0.9107142857142857,0.9115494978479197
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9666295884315906,0.9107142857142857,0.9115494978479197
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9666295884315906,0.9107142857142857,0.9115494978479197
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9666295884315906,0.9107142857142857,0.9115494978479197
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,19,0.9580419580419581,0.9226190476190477,0.9231366171160673
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9580419580419581,0.9226190476190477,0.9231366171160673
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9580419580419581,0.9226190476190477,0.9231366171160673
cv5_gated_boundary_fold1_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,19,0.9580419580419581,0.9226190476190477,0.9231366171160673
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,gated,-4.0,9,0.949944382647386,0.8928571428571429,0.8938193825459849
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.949944382647386,0.8928571428571429,0.8938193825459849
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.949944382647386,0.8928571428571429,0.8938193825459849
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.949944382647386,0.8928571428571429,0.8938193825459849
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9582289055973267,0.9166666666666666,0.9174904788914999
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,gated,-4.0,15,0.9582289055973267,0.9166666666666666,0.9174904788914999
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9582289055973267,0.9166666666666666,0.9174904788914999
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,15,0.9582289055973267,0.9166666666666666,0.9174904788914999
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.949944382647386,0.9166666666666666,0.917352051427491
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,gated,-4.0,11,0.949944382647386,0.9166666666666666,0.917352051427491
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.949944382647386,0.9166666666666666,0.917352051427491
cv5_gated_boundary_fold1_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,11,0.949944382647386,0.9166666666666666,0.917352051427491
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,35,0.9333333333333333,0.9464285714285714,0.946360153256705
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,35,0.9333333333333333,0.9464285714285714,0.946360153256705
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,35,0.9333333333333333,0.9464285714285714,0.946360153256705
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,35,0.9333333333333333,0.9464285714285714,0.946360153256705
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,10,0.9332591768631813,0.9404761904761905,0.9403409090909091
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,10,0.9332591768631813,0.9404761904761905,0.9403409090909091
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,10,0.9332591768631813,0.9404761904761905,0.9403409090909091
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,10,0.9332591768631813,0.9404761904761905,0.9403409090909091
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,48,0.9665178571428572,0.9166666666666666,0.9162393162393163
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,48,0.9665178571428572,0.9166666666666666,0.9162393162393163
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,48,0.9665178571428572,0.9166666666666666,0.9162393162393163
cv5_gated_boundary_fold2_mctafd_no_se_w02_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.2,5.0,gated,-4.0,48,0.9665178571428572,0.9166666666666666,0.9162393162393163
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,28,0.9415204678362573,0.9285714285714286,0.928409090909091
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,28,0.9415204678362573,0.9285714285714286,0.928409090909091
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,28,0.9415204678362573,0.9285714285714286,0.928409090909091
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed2024,mctafd,False,2024,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,gated,-4.0,28,0.9415204678362573,0.9285714285714286,0.928409090909091
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9330357142857143,0.9166666666666666,0.9162393162393163
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9330357142857143,0.9166666666666666,0.9162393162393163
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,17,0.9330357142857143,0.9166666666666666,0.9162393162393163
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed3407,mctafd,False,3407,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,0.5,5.0,gated,-4.0,17,0.9330357142857143,0.9166666666666666,0.9162393162393163
cv5_gated_boundary_fold2_mctafd_no_se_w05_seed42,mctafd,False,42,64.0,20.0,50.0,8000.0,1024.0,320.0,800.0,32000.0,1.0,,,,,9,0.9338436303991252,0.9107142857142857,0.9120319495319495
