clip_path,source_wav,event_csv,start_s,end_s,dur_s,max_prob,mean_prob,rank_in_file
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank008__p0.970__107.10-109.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,107.1,109.2,2.1,0.969865,0.877766,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank009__p0.968__51.40-54.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,51.4,54.2,2.8,0.967731,0.846883,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank010__p0.967__25.90-28.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,25.9,28.8,2.9,0.967344,0.850061,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank011__p0.967__259.40-261.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,259.4,261.5,2.1,0.966638,0.914618,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank012__p0.964__111.60-113.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,111.6,113.8,2.2,0.964026,0.877758,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank013__p0.961__49.00-50.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,49.0,50.9,1.9,0.960923,0.913498,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank014__p0.954__109.00-111.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,109.0,111.6,2.6,0.954449,0.821754,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank015__p0.950__38.20-39.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,38.2,39.7,1.5,0.950085,0.84951,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank016__p0.946__138.70-140.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,138.7,140.3,1.6,0.945707,0.778064,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank017__p0.942__39.30-41.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,39.3,41.2,1.9,0.942342,0.801859,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank018__p0.939__59.60-61.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,59.6,61.3,1.7,0.939219,0.768839,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank019__p0.936__41.70-45.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,41.7,45.0,3.3,0.936261,0.811282,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-15-47_817__rank020__p0.931__45.10-47.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-15-47_817.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-15-47_817_events.csv,45.1,47.7,2.6,0.931101,0.79704,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank001__p0.996__325.90-328.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,325.9,328.7,2.8,0.99595,0.951845,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank002__p0.983__338.60-340.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,338.6,340.7,2.1,0.982546,0.86787,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank003__p0.973__269.70-272.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,269.7,272.1,2.4,0.973165,0.915304,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank004__p0.961__76.70-78.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,76.7,78.8,2.1,0.960645,0.835824,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank005__p0.941__358.70-360.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,358.7,360.7,2.0,0.940558,0.900325,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank006__p0.938__344.60-346.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,344.6,346.3,1.7,0.93826,0.764425,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank007__p0.937__336.80-338.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,336.8,338.4,1.6,0.937208,0.807112,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank008__p0.934__315.20-316.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,315.2,316.7,1.5,0.934007,0.830584,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank009__p0.933__354.90-356.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,354.9,356.5,1.6,0.933052,0.899024,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank010__p0.931__346.30-348.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,346.3,348.6,2.3,0.930742,0.84866,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank011__p0.930__321.00-322.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,321.0,322.5,1.5,0.930005,0.805727,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank012__p0.929__304.70-306.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,304.7,306.1,1.4,0.929189,0.929189,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank013__p0.928__52.80-54.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,52.8,54.8,2.0,0.92812,0.850718,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank014__p0.928__70.00-72.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,70.0,72.4,2.4,0.927641,0.797762,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank015__p0.916__132.10-133.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,132.1,133.8,1.7,0.916314,0.84147,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank016__p0.916__99.40-101.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,99.4,101.4,2.0,0.915542,0.777806,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank017__p0.912__163.30-165.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,163.3,165.8,2.5,0.912123,0.812694,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank018__p0.910__71.90-74.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,71.9,74.7,2.8,0.909707,0.801308,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank019__p0.900__348.50-350.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,348.5,350.0,1.5,0.899551,0.842513,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-21-48_316__rank020__p0.898__358.30-359.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-21-48_316.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-21-48_316_events.csv,358.3,359.7,1.4,0.89819,0.89819,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank001__p0.995__318.30-320.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,318.3,320.5,2.2,0.995088,0.886639,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank002__p0.900__132.40-134.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,132.4,134.2,1.8,0.900473,0.790747,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank003__p0.849__3.00-4.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,3.0,4.5,1.5,0.848814,0.806915,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank004__p0.814__219.30-220.70.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,219.3,220.7,1.4,0.814361,0.814361,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank005__p0.802__134.90-136.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,134.9,136.5,1.6,0.80207,0.761347,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank006__p0.779__171.50-172.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,171.5,172.9,1.4,0.778892,0.778892,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank007__p0.774__290.80-292.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,290.8,292.6,1.8,0.773843,0.714062,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank008__p0.773__75.90-77.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,75.9,77.3,1.4,0.772578,0.772578,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank009__p0.771__194.30-195.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,194.3,195.8,1.5,0.771177,0.762386,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank010__p0.768__153.60-155.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,153.6,155.1,1.5,0.768488,0.720437,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank011__p0.763__135.60-137.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,135.6,137.0,1.4,0.763449,0.763449,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank012__p0.735__266.50-268.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,266.5,268.0,1.5,0.734636,0.699765,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank013__p0.724__225.10-226.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,225.1,226.5,1.4,0.724303,0.724303,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank014__p0.719__138.20-139.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,138.2,139.6,1.4,0.71908,0.71908,14
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank015__p0.718__7.00-8.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,7.0,8.4,1.4,0.71815,0.71815,15
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank016__p0.706__301.60-303.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,301.6,303.0,1.4,0.706278,0.706278,16
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank017__p0.702__7.80-9.30.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,7.8,9.3,1.5,0.701813,0.678638,17
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank018__p0.700__247.40-248.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,247.4,248.9,1.5,0.699876,0.69926,18
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank019__p0.697__81.80-83.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,81.8,83.2,1.4,0.696924,0.696924,19
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-27-48_845__rank020__p0.686__168.40-169.80.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-27-48_845.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-27-48_845_events.csv,168.4,169.8,1.4,0.686398,0.686398,20
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank001__p0.996__123.30-126.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,123.3,126.1,2.8,0.996164,0.927561,1
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank002__p0.981__274.70-276.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,274.7,276.6,1.9,0.981479,0.830242,2
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank003__p0.977__252.50-254.40.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,252.5,254.4,1.9,0.976844,0.860099,3
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank004__p0.977__100.70-103.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,100.7,103.1,2.4,0.976622,0.836287,4
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank005__p0.969__165.00-167.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,165.0,167.2,2.2,0.969314,0.786741,5
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank006__p0.966__52.70-54.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,52.7,54.9,2.2,0.966498,0.849182,6
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank007__p0.959__247.40-249.90.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,247.4,249.9,2.5,0.959174,0.839217,7
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank008__p0.955__29.90-31.50.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,29.9,31.5,1.6,0.955233,0.909461,8
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank009__p0.944__121.80-123.60.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,121.8,123.6,1.8,0.943945,0.802392,9
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank010__p0.941__93.10-95.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,93.1,95.2,2.1,0.940519,0.828129,10
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank011__p0.930__30.50-33.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,30.5,33.1,2.6,0.929801,0.757787,11
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank012__p0.928__275.40-277.00.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,275.4,277.0,1.6,0.927781,0.854898,12
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank013__p0.927__263.40-266.20.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,263.4,266.2,2.8,0.927276,0.803244,13
C:\py\pigsound\pig-sound-classification\det_round4_clips\candidates\ALA_E_2_2020-09-30_00-33-49_105__rank014__p0.920__250.30-252.10.wav,C:\py\pigsound\pig-sound-classification\data\external\aswine\data\audio\ALA_E_2_2020-09-30_00-33-49_105.wav,C:\py\pigsound\pig-sound-classification\det_round4\ALA_E_2_2020-09-30_00-33-49_105_events.csv,250.3,252.1,1.8,0.920398,0.779911,14
